,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_hidden_layers,param_number_of_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,11.456639623641967,0.6844893971768258,0.15339789390563965,0.031020522951368316,relu,0.1,4,40,"{'activation': 'relu', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 40}",0.96875,0.949999988079071,0.953125,0.9671875238418579,0.995312511920929,0.9668750047683716,0.01603829110432958,3
18,8.28998761177063,0.321653748117708,0.12538914680480956,0.0016176919429650991,sigmoid,0,2,10,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 2, 'number_of_nodes': 10}",0.8968750238418579,0.9156249761581421,0.9296875,0.9156249761581421,0.5796874761581421,0.8474999904632569,0.13431176479763354,53
19,9.20732069015503,0.5922897810743364,0.13330469131469727,0.00787508428942193,sigmoid,0,2,20,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 2, 'number_of_nodes': 20}",0.8968750238418579,0.9468749761581421,0.9437500238418579,0.9140625,0.7953125238418579,0.8993750095367432,0.05527451846410648,41
20,9.55446720123291,0.297738182440028,0.12903256416320802,0.004662785027706932,sigmoid,0,2,40,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 2, 'number_of_nodes': 40}",0.8968750238418579,0.909375011920929,0.7359374761581421,0.917187511920929,0.7953125238418579,0.8509375095367432,0.0724339788110173,52
21,8.732789373397827,0.3694651417878145,0.1337214469909668,0.008047086573442235,sigmoid,0,3,10,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 3, 'number_of_nodes': 10}",0.8984375,0.7828124761581421,0.917187511920929,0.918749988079071,0.9468749761581421,0.8928124904632568,0.057133688297808884,44
22,9.41383237838745,0.4246175209040242,0.13310565948486328,0.002805698872563593,sigmoid,0,3,20,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 3, 'number_of_nodes': 20}",0.8999999761581421,0.925000011920929,0.9234374761581421,0.734375,0.949999988079071,0.8865624904632569,0.07772145392987391,46
23,132.32513284683228,244.83049127101944,0.13363146781921387,0.003345623334471759,sigmoid,0,3,40,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 3, 'number_of_nodes': 40}",0.940625011920929,0.9765625,0.8046875,0.9203125238418579,0.9437500238418579,0.917187511920929,0.05906994335007344,32
24,8.927851104736328,0.4033927870674587,0.14197697639465331,0.004513990500883728,sigmoid,0,4,10,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 4, 'number_of_nodes': 10}",0.8999999761581421,0.9125000238418579,0.925000011920929,0.910937488079071,0.9375,0.9171875,0.01288471230818908,33
25,9.27681097984314,0.2460419448116055,0.14179182052612305,0.005376284861239603,sigmoid,0,4,20,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 4, 'number_of_nodes': 20}",0.895312488079071,0.918749988079071,0.925000011920929,0.918749988079071,0.9375,0.9190624952316284,0.013707325397077088,30
26,10.036211919784545,0.09918280827346919,0.14199934005737305,0.005020045643508231,sigmoid,0,4,40,"{'activation': 'sigmoid', 'dropout': 0, 'hidden_layers': 4, 'number_of_nodes': 40}",0.909375011920929,0.926562488079071,0.9359375238418579,0.984375,0.9515625238418579,0.9415625095367431,0.025399156428256787,15
