,l1_pt,l2_pt,l3_pt,l4_pt,l1_mass,l2_mass,l3_mass,l4_mass,l1_eta,l2_eta,l3_eta,l4_eta,l1_phi,l2_phi,l3_phi,l4_phi,event_type,weight,invariant_mass,invariant_mass_1,invariant_mass_2
0,20.331560134887695,67.61837768554688,57.381134033203125,49.25421905517578,0.105712890625,0.105712890625,0.020477294921875,0.00884246826171875,-0.516357421875,-1.139892578125,0.15045166015625,0.27825927734375,2.40673828125,0.66064453125,-3.0009765625,-1.00439453125,2Electron2Muon,1.0,234.26388920530178,61.491309899781726,89.6295416233031
1,9.66231632232666,18.87047576904297,6.156643390655518,25.5200252532959,0.105712890625,0.105712890625,0.105712890625,0.105712890625,1.4208984375,-2.39697265625,-0.9471435546875,-0.6500244140625,-0.7689208984375,0.51904296875,-0.6268310546875,2.6279296875,4Muon,1.0,124.8772177198926,90.55222389674255,25.30722594145328
2,75.61677551269531,36.186248779296875,92.15485382080078,30.794334411621094,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-0.430419921875,-1.01220703125,-1.83544921875,-1.128662109375,-1.62939453125,2.72998046875,1.8369140625,0.0015916824340820312,4Muon,1.0,274.87500831904646,91.19871803170403,92.93699702808647
3,55.85419845581055,33.648681640625,47.65121078491211,37.91978073120117,0.105712890625,0.105712890625,-0.008575439453125,-0.014373779296875,-0.0949249267578125,-0.6160888671875,0.1658935546875,0.841552734375,2.34326171875,-1.049072265625,-1.821044921875,0.88525390625,2Electron2Muon,1.0,195.7830521030956,89.00725335467183,88.01954532766013
4,61.41501235961914,36.852752685546875,43.364933013916016,22.531551361083984,0.105712890625,0.105712890625,-0.01407623291015625,0.005275726318359375,-0.2730712890625,-0.60400390625,-0.86474609375,0.8388671875,-3.06982421875,0.739013671875,-1.97314453125,0.512939453125,2Electron2Muon,1.0,186.41533793512139,91.28298790221073,84.23080678447137
0,28.102750778198242,33.36375045776367,38.98097229003906,47.795989990234375,0.105712890625,0.105712890625,-0.0211639404296875,0.0096588134765625,0.007292747497558594,2.009765625,-1.10009765625,-0.1044769287109375,2.478515625,-1.8193359375,1.614501953125,-0.94287109375,2Electron2Muon,1.0,259.36692359011437,88.4709519716662,94.01622240170026
0,68.79446411132812,37.10271453857422,104.06385040283203,28.369956970214844,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.81298828125,-1.2685546875,0.963623046875,-0.35260009765625,2.39111328125,0.45611572265625,-1.12744140625,0.35595703125,4Muon,1.0,442.5079385164153,87.74267590010605,106.23684974229644
1,40.823238372802734,48.866939544677734,45.71467971801758,25.659700393676758,0.105712890625,0.105712890625,0.0125274658203125,-0.0204315185546875,0.0340576171875,-0.25762939453125,0.080963134765625,1.8037109375,-0.072296142578125,2.53662109375,-2.76123046875,-0.0999603271484375,2Electron2Muon,1.0,205.53578795277468,87.16537219345246,94.12159355615937
2,23.296789169311523,82.79656219482422,82.95030975341797,74.97489166259766,0.105712890625,0.105712890625,-0.02313232421875,0.0251312255859375,-0.41522216796875,1.283935546875,0.04882049560546875,-0.1233367919921875,3.10302734375,2.11181640625,-0.349609375,-1.682861328125,2Electron2Muon,1.0,320.73638825507624,93.75313214609491,98.46931288364469
3,19.90578842163086,94.1275863647461,32.17117691040039,29.110326766967773,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-0.6341552734375,-1.331298828125,-1.28515625,-1.22998046875,1.611572265625,-1.81494140625,1.712158203125,-1.6552734375,4Muon,1.0,163.01532566607315,91.05926231395492,60.838847101606945
4,52.16070556640625,38.26237106323242,31.56706428527832,35.95146560668945,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.064208984375,-1.11328125,-0.38372802734375,0.9617919921875,2.142578125,-0.8460693359375,2.14453125,-1.2919921875,4Muon,1.0,218.4983973244534,89.11455112188906,82.61638450643878
0,39.1375617980957,43.90016555786133,28.366941452026367,5.10082483291626,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.1142425537109375,-0.6944580078125,1.191162109375,-0.41278076171875,-2.14892578125,0.33868408203125,2.5986328125,0.183197021484375,4Muon,1.0,150.36204736139135,85.7311811925752,31.064705546122987
0,40.59333038330078,54.709861755371094,15.412705421447754,26.001903533935547,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-0.6787109375,-0.569580078125,-1.0947265625,-0.749755859375,-2.32666015625,1.133056640625,1.422119140625,-1.415283203125,4Muon,1.0,138.09994202051598,93.20435673991362,40.17997262268688
1,40.040828704833984,26.569168090820312,14.520915985107422,8.681875228881836,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-0.6422119140625,0.47955322265625,0.494873046875,0.45660400390625,-2.44873046875,1.255126953125,1.26416015625,-1.425537109375,4Muon,1.0,102.67081216545289,73.57293149413444,21.89001669361377
