,l1_pt,l2_pt,l3_pt,l4_pt,l1_mass,l2_mass,l3_mass,l4_mass,l1_eta,l2_eta,l3_eta,l4_eta,l1_phi,l2_phi,l3_phi,l4_phi,event_type,weight,invariant_mass,invariant_mass_1,invariant_mass_2
0,92.9461898803711,27.737709045410156,24.76701545715332,85.11808776855469,0.105712890625,0.105712890625,-0.0203094482421875,-0.0143585205078125,1.391357421875,0.02294158935546875,1.93505859375,0.191192626953125,1.0224609375,-0.05846405029296875,-2.677734375,-2.2275390625,2Electron2Muon,1.0,289.7730214315716,91.43212307877327,92.89595544348069
1,34.88158416748047,58.8907470703125,71.54562377929688,32.533531188964844,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.6661376953125,1.276611328125,2.34375,2.1455078125,-2.751953125,-0.223968505859375,2.9599609375,0.25262451171875,4Muon,1.0,241.71478176504158,90.86797543247422,94.71134729390175
2,66.39230346679688,27.810564041137695,78.79527282714844,25.034360885620117,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-0.5631103515625,1.103759765625,0.5897216796875,0.595703125,-2.056640625,-0.982177734375,1.264892578125,-2.30859375,4Muon,1.0,236.56981783048641,91.47640152607123,86.76510290395491
0,27.81688690185547,72.89942932128906,56.67225646972656,46.267147064208984,0.105712890625,0.105712890625,-0.0200042724609375,0.022216796875,-1.381591796875,-1.36474609375,-1.10400390625,-1.345458984375,2.77880859375,-0.48388671875,1.515625,-2.853515625,2Electron2Muon,1.0,204.09282460109486,89.90125002800151,84.63237818000292
1,23.055551528930664,37.78786087036133,46.685237884521484,63.428375244140625,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-2.10400390625,-0.06035614013671875,0.004497528076171875,-0.9156494140625,-1.9111328125,1.837890625,0.010053634643554688,1.026611328125,4Muon,1.0,198.4805075809322,90.9304041195426,74.12524891306143
2,44.86859893798828,44.96611022949219,50.874691009521484,36.950416564941406,0.105712890625,0.105712890625,0.105712890625,0.105712890625,1.30029296875,0.9481201171875,0.44940185546875,1.211181640625,-0.4266357421875,2.66650390625,-2.56787109375,0.266357421875,4Muon,1.0,187.44075712002774,91.20515062749087,92.12957882732265
3,14.27663516998291,137.7440185546875,147.35952758789062,48.779869079589844,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.315673828125,-0.6611328125,-0.871826171875,-0.328857421875,-1.588134765625,2.1318359375,-1.76953125,-0.829345703125,4Muon,1.0,340.7595360828046,89.99675352034743,89.84036538204879
4,51.077327728271484,31.572063446044922,35.85124969482422,22.79517364501953,0.105712890625,0.105712890625,-0.0261383056640625,-0.0063629150390625,1.447509765625,0.764404296875,2.13720703125,-0.03549957275390625,1.621337890625,-2.28271484375,-1.984619140625,0.28570556640625,2Electron2Muon,1.0,181.8823312731218,79.62266328166294,91.22720669744874
5,106.79412078857422,22.218040466308594,117.2906265258789,18.06556510925293,0.105712890625,0.105712890625,0.034759521484375,0.00266265869140625,-0.123199462890625,0.67041015625,0.536865234375,1.296142578125,2.24658203125,-1.79736328125,-2.767578125,1.334716796875,2Electron2Muon,1.0,225.02126572659918,96.2348008203601,89.14752527360619
6,53.90757369995117,71.8433609008789,33.32197189331055,122.00931549072266,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.17236328125,0.2037353515625,1.3955078125,1.267578125,-2.1640625,-2.00244140625,2.26904296875,0.7640380859375,4Muon,1.0,430.2949740219762,93.10086373553206,87.54002869462309
0,15.152688980102539,24.667829513549805,93.04828643798828,105.09648895263672,0.105712890625,0.105712890625,0.0167694091796875,-0.0171966552734375,1.335693359375,1.5478515625,-0.1724853515625,-0.725341796875,2.4208984375,-2.248046875,2.08447265625,2.85205078125,2Electron2Muon,1.0,248.19602918934473,28.230208797404554,92.46663049315973
1,62.41117858886719,50.11891555786133,92.07431030273438,28.688886642456055,0.105712890625,0.105712890625,0.0299224853515625,-0.0038166046142578125,1.358154296875,1.603271484375,1.645751953125,1.1005859375,0.504150390625,2.4013671875,-1.525634765625,2.97119140625,2Electron2Muon,1.0,236.25898224516186,91.92859073679158,84.95736062945488
2,19.27360725402832,26.463533401489258,55.974281311035156,42.25936508178711,0.105712890625,0.105712890625,-0.031341552734375,0.0233306884765625,-1.517578125,-1.850830078125,-1.60400390625,-1.1025390625,1.9677734375,-0.7264404296875,1.72412109375,-0.8466796875,2Electron2Muon,1.0,143.910213750839,44.68769671901684,96.5359089452115
3,17.047483444213867,40.387325286865234,16.94736099243164,29.228910446166992,0.105712890625,0.105712890625,-0.0139617919921875,-0.0161285400390625,0.478515625,-1.8037109375,-1.65869140625,0.9991455078125,-2.583984375,0.792724609375,1.258056640625,-1.539794921875,2Electron2Muon,1.0,202.6747310428374,90.30879879267195,89.63191693901594
4,97.87731170654297,67.12886047363281,99.75812530517578,102.27406311035156,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.221923828125,-0.201202392578125,-0.13519287109375,0.12969970703125,1.16064453125,1.5224609375,-2.462890625,-1.5810546875,4Muon,1.0,419.8241699436453,91.1685308281642,90.29434680448925
5,26.485849380493164,72.21260833740234,26.664897918701172,80.12653350830078,0.105712890625,0.105712890625,0.0303497314453125,-0.01308441162109375,0.39453125,-0.3697509765625,2.00390625,0.9312744140625,0.608154296875,-2.1513671875,-2.39208984375,-0.32806396484375,2Electron2Muon,1.0,260.3923047903477,92.45167944220464,94.86549802699228
6,28.34840965270996,18.688461303710938,9.345874786376953,9.760274887084961,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.791748046875,-0.4757080078125,0.35406494140625,-0.014629364013671875,-2.9697265625,0.174713134765625,1.293212890625,-0.519287109375,4Muon,1.0,92.18958141782201,56.365443904815734,15.44886332230282
7,92.29493713378906,12.580666542053223,49.09444808959961,17.696029663085938,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.38616943359375,-0.97607421875,0.6575927734375,0.63818359375,-1.49072265625,-2.17333984375,-2.0244140625,-1.475341796875,4Muon,1.0,88.71740927043695,55.04203777776541,15.992319578211077
0,33.997886657714844,83.38430786132812,81.64471435546875,22.934785842895508,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.7886962890625,0.9163818359375,0.8580322265625,0.8453369140625,-0.6324462890625,-2.5869140625,1.521728515625,-1.473388671875,4Muon,1.0,218.97164496198076,88.53496165688384,86.31475835231875
1,51.35437774658203,124.92093658447266,32.20063018798828,138.19345092773438,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.26068115234375,-0.010852813720703125,-1.1953125,-0.0675201416015625,2.76806640625,1.5908203125,-1.45556640625,-2.21728515625,4Muon,1.0,348.4371303483213,91.57681324909835,93.51648643935245
2,85.43021392822266,33.466468811035156,34.919883728027344,57.38507843017578,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.0498046875,-1.13427734375,-1.35400390625,-2.255859375,1.393798828125,-2.8154296875,0.3603515625,2.8310546875,4Muon,1.0,212.78344984939866,92.17254182205379,94.28831839257427
3,59.462730407714844,22.442378997802734,20.247941970825195,101.51912689208984,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.645263671875,0.41619873046875,0.5810546875,0.133209228515625,2.74853515625,2.408203125,2.04833984375,-0.5712890625,4Muon,1.0,289.186730401576,90.21986287489777,89.96675878921845
4,60.81596374511719,33.313053131103516,43.771018981933594,19.150146484375,0.105712890625,0.105712890625,0.02239990234375,-0.01258087158203125,2.18701171875,1.364501953125,1.21923828125,-1.0888671875,-2.46728515625,1.587158203125,-0.21136474609375,1.146484375,2Electron2Muon,1.0,265.31114636872223,89.32706336008815,90.31984824124469
5,36.845542907714844,81.40869140625,42.53205490112305,35.49235534667969,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.211669921875,-1.922119140625,-0.673583984375,-2.39794921875,-3.05712890625,-1.208251953125,1.90380859375,0.9908447265625,4Muon,1.0,234.65435502255752,96.04519381217717,83.00801686356887
0,15.000048637390137,37.438507080078125,11.725043296813965,17.792831420898438,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.012775421142578125,-1.64697265625,-1.633544921875,-0.03270721435546875,1.830322265625,-1.3681640625,-1.399658203125,2.43212890625,4Muon,1.0,107.2541696082865,64.66023249793014,37.39022416491191
1,22.05672264099121,40.38632583618164,14.652203559875488,12.682534217834473,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.088134765625,-0.7149658203125,-1.025390625,-1.10009765625,0.484375,-2.9189453125,-0.8853759765625,0.473876953125,4Muon,1.0,91.12739231092145,60.232903340493856,17.166193546391618
2,19.213836669921875,104.9524154663086,32.38759231567383,79.78807830810547,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-0.6981201171875,-1.14404296875,-0.436279296875,-0.37567138671875,-2.48779296875,0.45452880859375,1.828125,-2.1630859375,4Muon,1.0,250.51074412650513,91.61898796161435,92.68370815370979
3,12.356751441955566,36.00880813598633,7.02082633972168,7.363855361938477,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.6707763671875,-0.7711181640625,-0.7220458984375,0.9921875,-0.9207763671875,2.2197265625,2.8173828125,-0.96826171875,4Muon,1.0,77.39310766756425,53.63501958863032,19.470027762186902
4,41.182403564453125,56.87968826293945,84.64994049072266,31.6557559967041,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.70947265625,-1.01953125,-0.2900390625,0.32183837890625,-1.114013671875,0.996337890625,-3.0625,-0.073516845703125,4Muon,1.0,265.241142122876,90.83927918049321,108.12635220860075
0,36.94345474243164,57.229366302490234,43.482784271240234,50.62850570678711,0.105712890625,0.105712890625,0.007190704345703125,-0.00414276123046875,-1.181640625,-0.8031005859375,-0.829345703125,0.152496337890625,-1.72314453125,1.0869140625,2.32568359375,-1.9775390625,2Electron2Muon,1.0,210.0840490766852,92.37613127202174,91.93981973452175
1,37.966835021972656,47.88055419921875,43.09348678588867,44.96367263793945,0.105712890625,0.105712890625,0.105712890625,0.105712890625,-1.48779296875,-0.7337646484375,0.6119384765625,0.066070556640625,1.96875,-1.0546875,2.92138671875,-0.20648193359375,4Muon,1.0,229.89687784276157,91.26686871597843,91.33490824905894
2,16.8558406829834,45.44490432739258,9.485054969787598,17.540929794311523,0.105712890625,0.105712890625,0.105712890625,0.105712890625,1.730712890625,0.9237060546875,1.654541015625,1.736328125,-1.69580078125,1.962646484375,0.82958984375,-1.70703125,4Muon,1.0,94.04516264158767,58.22797163658509,24.649239480266978
3,132.5624542236328,30.157625198364258,73.81615447998047,106.88296508789062,0.105712890625,0.105712890625,0.0306396484375,0.01222991943359375,0.078399658203125,-1.092529296875,-0.7911376953125,-0.4683837890625,1.06640625,0.36468505859375,-1.529296875,-2.58740234375,2Electron2Muon,1.0,372.28077357559766,89.58765570562977,94.17136436166642
4,49.570682525634766,37.108882904052734,29.619197845458984,55.55380630493164,0.105712890625,0.105712890625,0.105712890625,0.105712890625,0.7093505859375,0.129638671875,0.5218505859375,-0.1693115234375,-0.343994140625,2.72900390625,-1.45166015625,1.63037109375,4Muon,1.0,181.41097505063397,89.35953648995283,85.98756531881303
